#,"Date Time, GMT-07:00",Temp_F ,Temp_C,Light lum/ft2,Site,Method,Elevation
58,5/20/2023 4:00,56.923,13.84611111,0,Thorndyke,Flip bag,low
59,5/20/2023 4:15,56.923,13.84611111,0,Thorndyke,Flip bag,low
60,5/20/2023 4:30,57.096,13.94222222,0,Thorndyke,Flip bag,low
61,5/20/2023 4:45,57.268,14.03777778,0,Thorndyke,Flip bag,low
62,5/20/2023 5:00,56.923,13.84611111,0,Thorndyke,Flip bag,low
63,5/20/2023 5:15,56.923,13.84611111,0,Thorndyke,Flip bag,low
64,5/20/2023 5:30,56.923,13.84611111,0,Thorndyke,Flip bag,low
65,5/20/2023 5:45,56.577,13.65388889,3,Thorndyke,Flip bag,low
66,5/20/2023 6:00,56.404,13.55777778,8,Thorndyke,Flip bag,low
67,5/20/2023 6:15,57.268,14.03777778,11,Thorndyke,Flip bag,low
68,5/20/2023 6:30,57.441,14.13388889,18,Thorndyke,Flip bag,low
69,5/20/2023 6:45,57.268,14.03777778,27,Thorndyke,Flip bag,low
70,5/20/2023 7:00,57.785,14.325,36,Thorndyke,Flip bag,low
71,5/20/2023 7:15,57.958,14.42111111,46,Thorndyke,Flip bag,low
72,5/20/2023 7:30,58.131,14.51722222,54,Thorndyke,Flip bag,low
73,5/20/2023 7:45,57.785,14.325,64,Thorndyke,Flip bag,low
74,5/20/2023 8:00,57.785,14.325,70,Thorndyke,Flip bag,low
75,5/20/2023 8:15,57.785,14.325,98,Thorndyke,Flip bag,low
76,5/20/2023 8:30,58.131,14.51722222,115,Thorndyke,Flip bag,low
77,5/20/2023 8:45,59.164,15.09111111,224,Thorndyke,Flip bag,low
78,5/20/2023 9:00,59.337,15.18722222,336,Thorndyke,Flip bag,low
79,5/20/2023 9:15,59.508,15.28222222,176,Thorndyke,Flip bag,low
80,5/20/2023 9:30,60.712,15.95111111,320,Thorndyke,Flip bag,low
81,5/20/2023 9:45,61.912,16.61777778,368,Thorndyke,Flip bag,low
82,5/20/2023 10:00,68.934,20.51888889,10752,Thorndyke,Flip bag,low
83,5/20/2023 10:15,77.4,25.22222222,2688,Thorndyke,Flip bag,low
84,5/20/2023 10:30,81.266,27.37,2944,Thorndyke,Flip bag,low
85,5/20/2023 10:45,82.864,28.25777778,2688,Thorndyke,Flip bag,low
86,5/20/2023 11:00,85.014,29.45222222,2432,Thorndyke,Flip bag,low
87,5/20/2023 11:15,85.194,29.55222222,2432,Thorndyke,Flip bag,low
88,5/20/2023 11:30,85.915,29.95277778,2048,Thorndyke,Flip bag,low
89,5/20/2023 11:45,86.277,30.15388889,1920,Thorndyke,Flip bag,low
90,5/20/2023 12:00,87.733,30.96277778,1728,Thorndyke,Flip bag,low
91,5/20/2023 12:15,87.368,30.76,1600,Thorndyke,Flip bag,low
92,5/20/2023 12:30,87.004,30.55777778,1536,Thorndyke,Flip bag,low
93,5/20/2023 12:45,87.186,30.65888889,1472,Thorndyke,Flip bag,low
94,5/20/2023 13:00,87.186,30.65888889,1344,Thorndyke,Flip bag,low
95,5/20/2023 13:15,84.654,29.25222222,1344,Thorndyke,Flip bag,low
96,5/20/2023 13:30,83.935,28.85277778,1280,Thorndyke,Flip bag,low
97,5/20/2023 13:45,84.654,29.25222222,512,Thorndyke,Flip bag,low
98,5/20/2023 14:00,79.502,26.39,384,Thorndyke,Flip bag,low
99,5/20/2023 14:15,71.683,22.04611111,368,Thorndyke,Flip bag,low
100,5/20/2023 14:30,66.022,18.90111111,336,Thorndyke,Flip bag,low
101,5/20/2023 14:45,65.338,18.52111111,496,Thorndyke,Flip bag,low
102,5/20/2023 15:00,64.996,18.33111111,224,Thorndyke,Flip bag,low
103,5/20/2023 15:15,64.825,18.23611111,480,Thorndyke,Flip bag,low
104,5/20/2023 15:30,63.455,17.475,400,Thorndyke,Flip bag,low
105,5/20/2023 15:45,62.083,16.71277778,240,Thorndyke,Flip bag,low
106,5/20/2023 16:00,62.083,16.71277778,224,Thorndyke,Flip bag,low
107,5/20/2023 16:15,62.425,16.90277778,288,Thorndyke,Flip bag,low
108,5/20/2023 16:30,62.083,16.71277778,304,Thorndyke,Flip bag,low
109,5/20/2023 16:45,61.227,16.23722222,272,Thorndyke,Flip bag,low
110,5/20/2023 17:00,59.164,15.09111111,320,Thorndyke,Flip bag,low
111,5/20/2023 17:15,58.476,14.70888889,256,Thorndyke,Flip bag,low
112,5/20/2023 17:30,57.958,14.42111111,240,Thorndyke,Flip bag,low
113,5/20/2023 17:45,57.958,14.42111111,192,Thorndyke,Flip bag,low
114,5/20/2023 18:00,57.785,14.325,128,Thorndyke,Flip bag,low
115,5/20/2023 18:15,57.441,14.13388889,144,Thorndyke,Flip bag,low
116,5/20/2023 18:30,57.268,14.03777778,116,Thorndyke,Flip bag,low
117,5/20/2023 18:45,57.268,14.03777778,101,Thorndyke,Flip bag,low
118,5/20/2023 19:00,57.268,14.03777778,87,Thorndyke,Flip bag,low
119,5/20/2023 19:15,56.923,13.84611111,63,Thorndyke,Flip bag,low
120,5/20/2023 19:30,57.096,13.94222222,23,Thorndyke,Flip bag,low
121,5/20/2023 19:45,56.404,13.55777778,14,Thorndyke,Flip bag,low
122,5/20/2023 20:00,56.577,13.65388889,8,Thorndyke,Flip bag,low
123,5/20/2023 20:15,57.096,13.94222222,5,Thorndyke,Flip bag,low
124,5/20/2023 20:30,57.096,13.94222222,2,Thorndyke,Flip bag,low
125,5/20/2023 20:45,56.923,13.84611111,0,Thorndyke,Flip bag,low
126,5/20/2023 21:00,56.923,13.84611111,0,Thorndyke,Flip bag,low
127,5/20/2023 21:15,57.096,13.94222222,0,Thorndyke,Flip bag,low
128,5/20/2023 21:30,56.923,13.84611111,0,Thorndyke,Flip bag,low
129,5/20/2023 21:45,56.75,13.75,0,Thorndyke,Flip bag,low
130,5/20/2023 22:00,56.404,13.55777778,0,Thorndyke,Flip bag,low
131,5/20/2023 22:15,55.884,13.26888889,0,Thorndyke,Flip bag,low
132,5/20/2023 22:30,55.884,13.26888889,0,Thorndyke,Flip bag,low
133,5/20/2023 22:45,55.711,13.17277778,0,Thorndyke,Flip bag,low
134,5/20/2023 23:00,55.711,13.17277778,0,Thorndyke,Flip bag,low
135,5/20/2023 23:15,55.711,13.17277778,0,Thorndyke,Flip bag,low
136,5/20/2023 23:30,55.711,13.17277778,0,Thorndyke,Flip bag,low
137,5/20/2023 23:45,55.711,13.17277778,0,Thorndyke,Flip bag,low
138,5/21/2023 0:00,55.537,13.07611111,0,Thorndyke,Flip bag,low
139,5/21/2023 0:15,55.364,12.98,0,Thorndyke,Flip bag,low
140,5/21/2023 0:30,55.537,13.07611111,0,Thorndyke,Flip bag,low
141,5/21/2023 0:45,55.364,12.98,0,Thorndyke,Flip bag,low
142,5/21/2023 1:00,55.189,12.88277778,0,Thorndyke,Flip bag,low
143,5/21/2023 1:15,55.189,12.88277778,0,Thorndyke,Flip bag,low
144,5/21/2023 1:30,55.189,12.88277778,0,Thorndyke,Flip bag,low
145,5/21/2023 1:45,55.189,12.88277778,0,Thorndyke,Flip bag,low
146,5/21/2023 2:00,55.189,12.88277778,0,Thorndyke,Flip bag,low
147,5/21/2023 2:15,55.189,12.88277778,0,Thorndyke,Flip bag,low
148,5/21/2023 2:30,55.017,12.78722222,0,Thorndyke,Flip bag,low
149,5/21/2023 2:45,55.017,12.78722222,0,Thorndyke,Flip bag,low
150,5/21/2023 3:00,55.017,12.78722222,0,Thorndyke,Flip bag,low
151,5/21/2023 3:15,55.189,12.88277778,0,Thorndyke,Flip bag,low
152,5/21/2023 3:30,55.189,12.88277778,0,Thorndyke,Flip bag,low
153,5/21/2023 3:45,55.189,12.88277778,0,Thorndyke,Flip bag,low
154,5/21/2023 4:00,55.189,12.88277778,0,Thorndyke,Flip bag,low
155,5/21/2023 4:15,55.364,12.98,0,Thorndyke,Flip bag,low
156,5/21/2023 4:30,55.537,13.07611111,0,Thorndyke,Flip bag,low
157,5/21/2023 4:45,55.537,13.07611111,0,Thorndyke,Flip bag,low
158,5/21/2023 5:00,55.537,13.07611111,0,Thorndyke,Flip bag,low
159,5/21/2023 5:15,55.537,13.07611111,0,Thorndyke,Flip bag,low
160,5/21/2023 5:30,55.537,13.07611111,0,Thorndyke,Flip bag,low
161,5/21/2023 5:45,55.537,13.07611111,0,Thorndyke,Flip bag,low
162,5/21/2023 6:00,55.364,12.98,0,Thorndyke,Flip bag,low
163,5/21/2023 6:15,55.364,12.98,2,Thorndyke,Flip bag,low
164,5/21/2023 6:30,55.189,12.88277778,2,Thorndyke,Flip bag,low
165,5/21/2023 6:45,55.364,12.98,4,Thorndyke,Flip bag,low
166,5/21/2023 7:00,55.364,12.98,7,Thorndyke,Flip bag,low
167,5/21/2023 7:15,55.537,13.07611111,7,Thorndyke,Flip bag,low
168,5/21/2023 7:30,55.537,13.07611111,4,Thorndyke,Flip bag,low
169,5/21/2023 7:45,55.537,13.07611111,16,Thorndyke,Flip bag,low
170,5/21/2023 8:00,55.537,13.07611111,22,Thorndyke,Flip bag,low
171,5/21/2023 8:15,55.711,13.17277778,30,Thorndyke,Flip bag,low
172,5/21/2023 8:30,55.711,13.17277778,22,Thorndyke,Flip bag,low
173,5/21/2023 8:45,55.884,13.26888889,14,Thorndyke,Flip bag,low
174,5/21/2023 9:00,56.75,13.75,47,Thorndyke,Flip bag,low
175,5/21/2023 9:15,56.923,13.84611111,28,Thorndyke,Flip bag,low
176,5/21/2023 9:30,56.75,13.75,22,Thorndyke,Flip bag,low
177,5/21/2023 9:45,56.75,13.75,15,Thorndyke,Flip bag,low
178,5/21/2023 10:00,56.577,13.65388889,23,Thorndyke,Flip bag,low
179,5/21/2023 10:15,57.096,13.94222222,46,Thorndyke,Flip bag,low
180,5/21/2023 10:30,57.441,14.13388889,200,Thorndyke,Flip bag,low
181,5/21/2023 10:45,60.195,15.66388889,1024,Thorndyke,Flip bag,low
182,5/21/2023 11:00,63.111,17.28388889,1792,Thorndyke,Flip bag,low
183,5/21/2023 11:15,62.425,16.90277778,1536,Thorndyke,Flip bag,low
184,5/21/2023 11:30,63.797,17.665,1728,Thorndyke,Flip bag,low
185,5/21/2023 11:45,63.455,17.475,1600,Thorndyke,Flip bag,low
186,5/21/2023 12:00,63.282,17.37888889,1536,Thorndyke,Flip bag,low
187,5/21/2023 12:15,63.968,17.76,1536,Thorndyke,Flip bag,low
188,5/21/2023 12:30,65.167,18.42611111,1728,Thorndyke,Flip bag,low
189,5/21/2023 12:45,65.509,18.61611111,1536,Thorndyke,Flip bag,low
190,5/21/2023 13:00,67.906,19.94777778,2176,Thorndyke,Flip bag,low
191,5/21/2023 13:15,67.392,19.66222222,1664,Thorndyke,Flip bag,low
192,5/21/2023 13:30,66.708,19.28222222,1728,Thorndyke,Flip bag,low
193,5/21/2023 13:45,67.05,19.47222222,2048,Thorndyke,Flip bag,low
194,5/21/2023 14:00,67.05,19.47222222,2048,Thorndyke,Flip bag,low
195,5/21/2023 14:15,67.392,19.66222222,1792,Thorndyke,Flip bag,low
196,5/21/2023 14:30,67.392,19.66222222,272,Thorndyke,Flip bag,low
197,5/21/2023 14:45,64.31,17.95,34,Thorndyke,Flip bag,low
198,5/21/2023 15:00,60.024,15.56888889,29,Thorndyke,Flip bag,low
199,5/21/2023 15:15,58.647,14.80388889,59,Thorndyke,Flip bag,low
200,5/21/2023 15:30,58.647,14.80388889,25,Thorndyke,Flip bag,low
201,5/21/2023 15:45,58.647,14.80388889,26,Thorndyke,Flip bag,low
202,5/21/2023 16:00,59.508,15.28222222,56,Thorndyke,Flip bag,low
203,5/21/2023 16:15,57.441,14.13388889,26,Thorndyke,Flip bag,low
204,5/21/2023 16:30,57.268,14.03777778,42,Thorndyke,Flip bag,low
205,5/21/2023 16:45,57.096,13.94222222,36,Thorndyke,Flip bag,low
206,5/21/2023 17:00,56.75,13.75,36,Thorndyke,Flip bag,low
207,5/21/2023 17:15,56.23,13.46111111,24,Thorndyke,Flip bag,low
208,5/21/2023 17:30,55.189,12.88277778,24,Thorndyke,Flip bag,low
209,5/21/2023 17:45,54.842,12.69,18,Thorndyke,Flip bag,low
210,5/21/2023 18:00,54.842,12.69,10,Thorndyke,Flip bag,low
211,5/21/2023 18:15,54.842,12.69,9,Thorndyke,Flip bag,low
212,5/21/2023 18:30,54.842,12.69,6,Thorndyke,Flip bag,low
213,5/21/2023 18:45,54.322,12.40111111,7,Thorndyke,Flip bag,low
214,5/21/2023 19:00,54.147,12.30388889,3,Thorndyke,Flip bag,low
215,5/21/2023 19:15,53.973,12.20722222,3,Thorndyke,Flip bag,low
216,5/21/2023 19:30,53.798,12.11,2,Thorndyke,Flip bag,low
217,5/21/2023 19:45,53.449,11.91611111,0,Thorndyke,Flip bag,low
218,5/21/2023 20:00,53.1,11.72222222,0,Thorndyke,Flip bag,low
219,5/21/2023 20:15,52.576,11.43111111,0,Thorndyke,Flip bag,low
220,5/21/2023 20:30,52.225,11.23611111,0,Thorndyke,Flip bag,low
221,5/21/2023 20:45,51.874,11.04111111,0,Thorndyke,Flip bag,low
222,5/21/2023 21:00,51.699,10.94388889,0,Thorndyke,Flip bag,low
223,5/21/2023 21:15,51.523,10.84611111,0,Thorndyke,Flip bag,low
224,5/21/2023 21:30,51.523,10.84611111,0,Thorndyke,Flip bag,low
225,5/21/2023 21:45,51.523,10.84611111,0,Thorndyke,Flip bag,low
226,5/21/2023 22:00,51.172,10.65111111,0,Thorndyke,Flip bag,low
227,5/21/2023 22:15,51.172,10.65111111,0,Thorndyke,Flip bag,low
228,5/21/2023 22:30,51.172,10.65111111,0,Thorndyke,Flip bag,low
229,5/21/2023 22:45,53.1,11.72222222,0,Thorndyke,Flip bag,low
230,5/21/2023 23:00,53.274,11.81888889,0,Thorndyke,Flip bag,low
231,5/21/2023 23:15,53.274,11.81888889,0,Thorndyke,Flip bag,low
232,5/21/2023 23:30,53.449,11.91611111,0,Thorndyke,Flip bag,low
233,5/21/2023 23:45,53.798,12.11,0,Thorndyke,Flip bag,low
234,5/22/2023 0:00,54.495,12.49722222,0,Thorndyke,Flip bag,low
235,5/22/2023 0:15,54.495,12.49722222,0,Thorndyke,Flip bag,low
236,5/22/2023 0:30,54.669,12.59388889,0,Thorndyke,Flip bag,low
237,5/22/2023 0:45,54.669,12.59388889,0,Thorndyke,Flip bag,low
238,5/22/2023 1:00,54.669,12.59388889,0,Thorndyke,Flip bag,low
239,5/22/2023 1:15,54.842,12.69,0,Thorndyke,Flip bag,low
240,5/22/2023 1:30,54.842,12.69,0,Thorndyke,Flip bag,low
241,5/22/2023 1:45,55.017,12.78722222,0,Thorndyke,Flip bag,low
242,5/22/2023 2:00,55.189,12.88277778,0,Thorndyke,Flip bag,low
243,5/22/2023 2:15,55.364,12.98,0,Thorndyke,Flip bag,low
244,5/22/2023 2:30,55.537,13.07611111,0,Thorndyke,Flip bag,low
245,5/22/2023 2:45,55.537,13.07611111,0,Thorndyke,Flip bag,low
246,5/22/2023 3:00,55.537,13.07611111,0,Thorndyke,Flip bag,low
247,5/22/2023 3:15,55.711,13.17277778,0,Thorndyke,Flip bag,low
248,5/22/2023 3:30,55.884,13.26888889,0,Thorndyke,Flip bag,low
249,5/22/2023 3:45,55.884,13.26888889,0,Thorndyke,Flip bag,low
250,5/22/2023 4:00,55.884,13.26888889,0,Thorndyke,Flip bag,low
251,5/22/2023 4:15,56.23,13.46111111,0,Thorndyke,Flip bag,low
252,5/22/2023 4:30,55.884,13.26888889,0,Thorndyke,Flip bag,low
253,5/22/2023 4:45,55.711,13.17277778,0,Thorndyke,Flip bag,low
254,5/22/2023 5:00,55.537,13.07611111,0,Thorndyke,Flip bag,low
255,5/22/2023 5:15,55.364,12.98,0,Thorndyke,Flip bag,low
256,5/22/2023 5:30,55.189,12.88277778,0,Thorndyke,Flip bag,low
257,5/22/2023 5:45,55.189,12.88277778,3,Thorndyke,Flip bag,low
258,5/22/2023 6:00,55.189,12.88277778,4,Thorndyke,Flip bag,low
259,5/22/2023 6:15,54.842,12.69,8,Thorndyke,Flip bag,low
260,5/22/2023 6:30,54.842,12.69,14,Thorndyke,Flip bag,low
261,5/22/2023 6:45,54.842,12.69,17,Thorndyke,Flip bag,low
262,5/22/2023 7:00,54.842,12.69,18,Thorndyke,Flip bag,low
263,5/22/2023 7:15,54.495,12.49722222,28,Thorndyke,Flip bag,low
264,5/22/2023 7:30,54.322,12.40111111,35,Thorndyke,Flip bag,low
265,5/22/2023 7:45,54.322,12.40111111,66,Thorndyke,Flip bag,low
266,5/22/2023 8:00,53.973,12.20722222,72,Thorndyke,Flip bag,low
267,5/22/2023 8:15,53.973,12.20722222,80,Thorndyke,Flip bag,low
268,5/22/2023 8:30,54.147,12.30388889,136,Thorndyke,Flip bag,low
269,5/22/2023 8:45,53.973,12.20722222,83,Thorndyke,Flip bag,low
270,5/22/2023 9:00,54.147,12.30388889,168,Thorndyke,Flip bag,low
271,5/22/2023 9:15,55.364,12.98,101,Thorndyke,Flip bag,low
272,5/22/2023 9:30,57.096,13.94222222,184,Thorndyke,Flip bag,low
273,5/22/2023 9:45,58.131,14.51722222,320,Thorndyke,Flip bag,low
274,5/22/2023 10:00,58.476,14.70888889,576,Thorndyke,Flip bag,low
275,5/22/2023 10:15,59.164,15.09111111,320,Thorndyke,Flip bag,low
276,5/22/2023 10:30,59.337,15.18722222,416,Thorndyke,Flip bag,low
277,5/22/2023 10:45,58.993,14.99611111,448,Thorndyke,Flip bag,low
278,5/22/2023 11:00,60.195,15.66388889,2304,Thorndyke,Flip bag,low
279,5/22/2023 11:15,71.168,21.76,10240,Thorndyke,Flip bag,low
280,5/22/2023 11:30,71.168,21.76,8704,Thorndyke,Flip bag,low
281,5/22/2023 11:45,80.206,26.78111111,12800,Thorndyke,Flip bag,low
282,5/22/2023 12:00,79.502,26.39,9728,Thorndyke,Flip bag,low
283,5/22/2023 12:15,87.186,30.65888889,12800,Thorndyke,Flip bag,low
284,5/22/2023 12:30,83.043,28.35722222,4608,Thorndyke,Flip bag,low
285,5/22/2023 12:45,71.168,21.76,3840,Thorndyke,Flip bag,low
286,5/22/2023 13:00,74.619,23.67722222,7936,Thorndyke,Flip bag,low
287,5/22/2023 13:15,85.014,29.45222222,6912,Thorndyke,Flip bag,low
288,5/22/2023 13:30,74.098,23.38777778,5120,Thorndyke,Flip bag,low
289,5/22/2023 13:45,74.791,23.77277778,5632,Thorndyke,Flip bag,low
290,5/22/2023 14:00,83.221,28.45611111,6912,Thorndyke,Flip bag,low
291,5/22/2023 14:15,79.678,26.48777778,5376,Thorndyke,Flip bag,low
292,5/22/2023 14:30,69.793,20.99611111,3072,Thorndyke,Flip bag,low
293,5/22/2023 14:45,70.651,21.47277778,3584,Thorndyke,Flip bag,low
294,5/22/2023 15:00,68.592,20.32888889,2944,Thorndyke,Flip bag,low
295,5/22/2023 15:15,70.137,21.18722222,768,Thorndyke,Flip bag,low
296,5/22/2023 15:30,65.68,18.71111111,123,Thorndyke,Flip bag,low
297,5/22/2023 15:45,62.083,16.71277778,144,Thorndyke,Flip bag,low
298,5/22/2023 16:00,61.912,16.61777778,160,Thorndyke,Flip bag,low
299,5/22/2023 16:15,60.712,15.95111111,128,Thorndyke,Flip bag,low
300,5/22/2023 16:30,61.912,16.61777778,128,Thorndyke,Flip bag,low
301,5/22/2023 16:45,61.398,16.33222222,27,Thorndyke,Flip bag,low
302,5/22/2023 17:00,58.82,14.9,28,Thorndyke,Flip bag,low
303,5/22/2023 17:15,57.958,14.42111111,28,Thorndyke,Flip bag,low
304,5/22/2023 17:30,57.268,14.03777778,16,Thorndyke,Flip bag,low
305,5/22/2023 17:45,56.23,13.46111111,18,Thorndyke,Flip bag,low
306,5/22/2023 18:00,55.364,12.98,12,Thorndyke,Flip bag,low
307,5/22/2023 18:15,54.495,12.49722222,10,Thorndyke,Flip bag,low
308,5/22/2023 18:30,53.973,12.20722222,9,Thorndyke,Flip bag,low
309,5/22/2023 18:45,54.842,12.69,6,Thorndyke,Flip bag,low
310,5/22/2023 19:00,54.669,12.59388889,6,Thorndyke,Flip bag,low
311,5/22/2023 19:15,54.669,12.59388889,3,Thorndyke,Flip bag,low
312,5/22/2023 19:30,54.842,12.69,2,Thorndyke,Flip bag,low
313,5/22/2023 19:45,54.669,12.59388889,1,Thorndyke,Flip bag,low
314,5/22/2023 20:00,54.495,12.49722222,0,Thorndyke,Flip bag,low
315,5/22/2023 20:15,54.495,12.49722222,0,Thorndyke,Flip bag,low
316,5/22/2023 20:30,53.973,12.20722222,0,Thorndyke,Flip bag,low
317,5/22/2023 20:45,53.1,11.72222222,0,Thorndyke,Flip bag,low
318,5/22/2023 21:00,52.576,11.43111111,0,Thorndyke,Flip bag,low
319,5/22/2023 21:15,51.874,11.04111111,0,Thorndyke,Flip bag,low
320,5/22/2023 21:30,51.699,10.94388889,0,Thorndyke,Flip bag,low
321,5/22/2023 21:45,51.346,10.74777778,0,Thorndyke,Flip bag,low
322,5/22/2023 22:00,51.172,10.65111111,0,Thorndyke,Flip bag,low
323,5/22/2023 22:15,50.995,10.55277778,0,Thorndyke,Flip bag,low
324,5/22/2023 22:30,50.819,10.455,0,Thorndyke,Flip bag,low
325,5/22/2023 22:45,50.643,10.35722222,0,Thorndyke,Flip bag,low
326,5/22/2023 23:00,54.322,12.40111111,0,Thorndyke,Flip bag,low
327,5/22/2023 23:15,54.495,12.49722222,0,Thorndyke,Flip bag,low
328,5/22/2023 23:30,54.147,12.30388889,0,Thorndyke,Flip bag,low
329,5/22/2023 23:45,53.973,12.20722222,0,Thorndyke,Flip bag,low
330,5/23/2023 0:00,53.798,12.11,0,Thorndyke,Flip bag,low
331,5/23/2023 0:15,54.147,12.30388889,0,Thorndyke,Flip bag,low
332,5/23/2023 0:30,54.495,12.49722222,0,Thorndyke,Flip bag,low
333,5/23/2023 0:45,54.669,12.59388889,0,Thorndyke,Flip bag,low
334,5/23/2023 1:00,54.669,12.59388889,0,Thorndyke,Flip bag,low
335,5/23/2023 1:15,54.669,12.59388889,0,Thorndyke,Flip bag,low
336,5/23/2023 1:30,54.495,12.49722222,0,Thorndyke,Flip bag,low
337,5/23/2023 1:45,54.669,12.59388889,0,Thorndyke,Flip bag,low
338,5/23/2023 2:00,54.669,12.59388889,0,Thorndyke,Flip bag,low
339,5/23/2023 2:15,54.669,12.59388889,0,Thorndyke,Flip bag,low
340,5/23/2023 2:30,54.495,12.49722222,0,Thorndyke,Flip bag,low
341,5/23/2023 2:45,54.495,12.49722222,0,Thorndyke,Flip bag,low
342,5/23/2023 3:00,54.322,12.40111111,0,Thorndyke,Flip bag,low
343,5/23/2023 3:15,54.322,12.40111111,0,Thorndyke,Flip bag,low
344,5/23/2023 3:30,54.147,12.30388889,0,Thorndyke,Flip bag,low
345,5/23/2023 3:45,54.322,12.40111111,0,Thorndyke,Flip bag,low
346,5/23/2023 4:00,54.322,12.40111111,0,Thorndyke,Flip bag,low
347,5/23/2023 4:15,54.495,12.49722222,0,Thorndyke,Flip bag,low
348,5/23/2023 4:30,54.669,12.59388889,0,Thorndyke,Flip bag,low
349,5/23/2023 4:45,54.495,12.49722222,0,Thorndyke,Flip bag,low
