#,"Date Time, GMT-07:00",Temp_F ,Temp_C,Light lum/ft2,Site,Method,Elevation
178,5/21/2023 11:30,65.167,18.42611111,3072,Thorndyke,Flip bag,upper
179,5/21/2023 11:45,64.139,17.855,2560,Thorndyke,Flip bag,upper
180,5/21/2023 12:00,64.139,17.855,2304,Thorndyke,Flip bag,upper
181,5/21/2023 12:15,63.968,17.76,2816,Thorndyke,Flip bag,upper
182,5/21/2023 12:30,65.851,18.80611111,3200,Thorndyke,Flip bag,upper
183,5/21/2023 12:45,66.193,18.99611111,3072,Thorndyke,Flip bag,upper
184,5/21/2023 13:00,67.221,19.56722222,3456,Thorndyke,Flip bag,upper
185,5/21/2023 13:15,66.366,19.09222222,2688,Thorndyke,Flip bag,upper
186,5/21/2023 13:30,65.338,18.52111111,2688,Thorndyke,Flip bag,upper
187,5/21/2023 13:45,65.851,18.80611111,2816,Thorndyke,Flip bag,upper
188,5/21/2023 14:00,65.851,18.80611111,2944,Thorndyke,Flip bag,upper
189,5/21/2023 14:15,66.366,19.09222222,2816,Thorndyke,Flip bag,upper
190,5/21/2023 14:30,66.193,18.99611111,2688,Thorndyke,Flip bag,upper
191,5/21/2023 14:45,63.455,17.475,1920,Thorndyke,Flip bag,upper
192,5/21/2023 15:00,62.254,16.80777778,128,Thorndyke,Flip bag,upper
193,5/21/2023 15:15,66.193,18.99611111,400,Thorndyke,Flip bag,upper
194,5/21/2023 15:30,66.022,18.90111111,272,Thorndyke,Flip bag,upper
195,5/21/2023 15:45,65.68,18.71111111,152,Thorndyke,Flip bag,upper
196,5/21/2023 16:00,62.94,17.18888889,83,Thorndyke,Flip bag,upper
197,5/21/2023 16:15,61.569,16.42722222,69,Thorndyke,Flip bag,upper
198,5/21/2023 16:30,60.368,15.76,34,Thorndyke,Flip bag,upper
199,5/21/2023 16:45,58.82,14.9,30,Thorndyke,Flip bag,upper
200,5/21/2023 17:00,57.785,14.325,26,Thorndyke,Flip bag,upper
201,5/21/2023 17:15,57.268,14.03777778,17,Thorndyke,Flip bag,upper
202,5/21/2023 17:30,56.923,13.84611111,17,Thorndyke,Flip bag,upper
203,5/21/2023 17:45,56.23,13.46111111,17,Thorndyke,Flip bag,upper
204,5/21/2023 18:00,55.189,12.88277778,7,Thorndyke,Flip bag,upper
205,5/21/2023 18:15,54.842,12.69,8,Thorndyke,Flip bag,upper
206,5/21/2023 18:30,54.842,12.69,5,Thorndyke,Flip bag,upper
207,5/21/2023 18:45,54.842,12.69,5,Thorndyke,Flip bag,upper
208,5/21/2023 19:00,54.495,12.49722222,3,Thorndyke,Flip bag,upper
209,5/21/2023 19:15,54.147,12.30388889,2,Thorndyke,Flip bag,upper
210,5/21/2023 19:30,54.147,12.30388889,1,Thorndyke,Flip bag,upper
211,5/21/2023 19:45,53.973,12.20722222,0,Thorndyke,Flip bag,upper
212,5/21/2023 20:00,53.798,12.11,0,Thorndyke,Flip bag,upper
213,5/21/2023 20:15,53.623,12.01277778,0,Thorndyke,Flip bag,upper
214,5/21/2023 20:30,53.449,11.91611111,0,Thorndyke,Flip bag,upper
215,5/21/2023 20:45,53.1,11.72222222,0,Thorndyke,Flip bag,upper
216,5/21/2023 21:00,52.75,11.52777778,0,Thorndyke,Flip bag,upper
217,5/21/2023 21:15,52.576,11.43111111,0,Thorndyke,Flip bag,upper
218,5/21/2023 21:30,52.401,11.33388889,0,Thorndyke,Flip bag,upper
219,5/21/2023 21:45,52.05,11.13888889,0,Thorndyke,Flip bag,upper
220,5/21/2023 22:00,51.874,11.04111111,0,Thorndyke,Flip bag,upper
221,5/21/2023 22:15,52.576,11.43111111,0,Thorndyke,Flip bag,upper
222,5/21/2023 22:30,52.401,11.33388889,0,Thorndyke,Flip bag,upper
223,5/21/2023 22:45,52.225,11.23611111,0,Thorndyke,Flip bag,upper
224,5/21/2023 23:00,52.225,11.23611111,0,Thorndyke,Flip bag,upper
225,5/21/2023 23:15,53.1,11.72222222,0,Thorndyke,Flip bag,upper
226,5/21/2023 23:30,53.1,11.72222222,0,Thorndyke,Flip bag,upper
227,5/21/2023 23:45,53.449,11.91611111,0,Thorndyke,Flip bag,upper
228,5/22/2023 0:00,54.147,12.30388889,0,Thorndyke,Flip bag,upper
229,5/22/2023 0:15,54.322,12.40111111,0,Thorndyke,Flip bag,upper
230,5/22/2023 0:30,54.495,12.49722222,0,Thorndyke,Flip bag,upper
231,5/22/2023 0:45,54.495,12.49722222,0,Thorndyke,Flip bag,upper
232,5/22/2023 1:00,54.669,12.59388889,0,Thorndyke,Flip bag,upper
233,5/22/2023 1:15,54.669,12.59388889,0,Thorndyke,Flip bag,upper
234,5/22/2023 1:30,54.842,12.69,0,Thorndyke,Flip bag,upper
235,5/22/2023 1:45,54.842,12.69,0,Thorndyke,Flip bag,upper
236,5/22/2023 2:00,55.189,12.88277778,0,Thorndyke,Flip bag,upper
237,5/22/2023 2:15,55.364,12.98,0,Thorndyke,Flip bag,upper
238,5/22/2023 2:30,55.537,13.07611111,0,Thorndyke,Flip bag,upper
239,5/22/2023 2:45,55.711,13.17277778,0,Thorndyke,Flip bag,upper
240,5/22/2023 3:00,55.884,13.26888889,0,Thorndyke,Flip bag,upper
241,5/22/2023 3:15,55.884,13.26888889,0,Thorndyke,Flip bag,upper
242,5/22/2023 3:30,55.884,13.26888889,0,Thorndyke,Flip bag,upper
243,5/22/2023 3:45,55.884,13.26888889,0,Thorndyke,Flip bag,upper
244,5/22/2023 4:00,56.057,13.365,0,Thorndyke,Flip bag,upper
245,5/22/2023 4:15,56.23,13.46111111,0,Thorndyke,Flip bag,upper
246,5/22/2023 4:30,56.23,13.46111111,0,Thorndyke,Flip bag,upper
247,5/22/2023 4:45,56.23,13.46111111,0,Thorndyke,Flip bag,upper
248,5/22/2023 5:00,56.057,13.365,0,Thorndyke,Flip bag,upper
249,5/22/2023 5:15,56.057,13.365,0,Thorndyke,Flip bag,upper
250,5/22/2023 5:30,55.884,13.26888889,0,Thorndyke,Flip bag,upper
251,5/22/2023 5:45,55.884,13.26888889,3,Thorndyke,Flip bag,upper
252,5/22/2023 6:00,55.711,13.17277778,4,Thorndyke,Flip bag,upper
253,5/22/2023 6:15,55.711,13.17277778,4,Thorndyke,Flip bag,upper
254,5/22/2023 6:30,55.711,13.17277778,8,Thorndyke,Flip bag,upper
255,5/22/2023 6:45,55.711,13.17277778,11,Thorndyke,Flip bag,upper
256,5/22/2023 7:00,55.884,13.26888889,11,Thorndyke,Flip bag,upper
257,5/22/2023 7:15,55.884,13.26888889,22,Thorndyke,Flip bag,upper
258,5/22/2023 7:30,55.884,13.26888889,34,Thorndyke,Flip bag,upper
259,5/22/2023 7:45,55.884,13.26888889,112,Thorndyke,Flip bag,upper
260,5/22/2023 8:00,55.364,12.98,113,Thorndyke,Flip bag,upper
261,5/22/2023 8:15,55.711,13.17277778,103,Thorndyke,Flip bag,upper
262,5/22/2023 8:30,56.577,13.65388889,256,Thorndyke,Flip bag,upper
263,5/22/2023 8:45,56.404,13.55777778,91,Thorndyke,Flip bag,upper
264,5/22/2023 9:00,57.441,14.13388889,1792,Thorndyke,Flip bag,upper
265,5/22/2023 9:15,68.934,20.51888889,1280,Thorndyke,Flip bag,upper
266,5/22/2023 9:30,67.906,19.94777778,1856,Thorndyke,Flip bag,upper
267,5/22/2023 9:45,59.164,15.09111111,144,Thorndyke,Flip bag,upper
268,5/22/2023 10:00,60.712,15.95111111,256,Thorndyke,Flip bag,upper
269,5/22/2023 10:15,61.227,16.23722222,256,Thorndyke,Flip bag,upper
270,5/22/2023 10:30,60.368,15.76,448,Thorndyke,Flip bag,upper
271,5/22/2023 10:45,65.851,18.80611111,992,Thorndyke,Flip bag,upper
272,5/22/2023 11:00,73.234,22.90777778,2048,Thorndyke,Flip bag,upper
273,5/22/2023 11:15,84.834,29.35222222,1984,Thorndyke,Flip bag,upper
274,5/22/2023 11:30,77.574,25.31888889,1920,Thorndyke,Flip bag,upper
275,5/22/2023 11:45,81.621,27.56722222,1920,Thorndyke,Flip bag,upper
276,5/22/2023 12:00,83.399,28.555,1664,Thorndyke,Flip bag,upper
277,5/22/2023 12:15,92.737,33.74277778,1856,Thorndyke,Flip bag,upper
278,5/22/2023 12:30,81.621,27.56722222,1536,Thorndyke,Flip bag,upper
279,5/22/2023 12:45,70.137,21.18722222,1152,Thorndyke,Flip bag,upper
280,5/22/2023 13:00,74.446,23.58111111,2304,Thorndyke,Flip bag,upper
281,5/22/2023 13:15,81.621,27.56722222,2048,Thorndyke,Flip bag,upper
282,5/22/2023 13:30,74.098,23.38777778,1984,Thorndyke,Flip bag,upper
283,5/22/2023 13:45,73.926,23.29222222,2176,Thorndyke,Flip bag,upper
284,5/22/2023 14:00,79.853,26.585,2432,Thorndyke,Flip bag,upper
285,5/22/2023 14:15,79.678,26.48777778,1920,Thorndyke,Flip bag,upper
286,5/22/2023 14:30,70.48,21.37777778,1088,Thorndyke,Flip bag,upper
287,5/22/2023 14:45,69.622,20.90111111,1152,Thorndyke,Flip bag,upper
288,5/22/2023 15:00,68.934,20.51888889,960,Thorndyke,Flip bag,upper
289,5/22/2023 15:15,65.851,18.80611111,672,Thorndyke,Flip bag,upper
290,5/22/2023 15:30,62.598,16.99888889,608,Thorndyke,Flip bag,upper
291,5/22/2023 15:45,64.652,18.14,50,Thorndyke,Flip bag,upper
292,5/22/2023 16:00,68.763,20.42388889,93,Thorndyke,Flip bag,upper
293,5/22/2023 16:15,69.107,20.615,57,Thorndyke,Flip bag,upper
294,5/22/2023 16:30,66.537,19.18722222,47,Thorndyke,Flip bag,upper
295,5/22/2023 16:45,64.996,18.33111111,34,Thorndyke,Flip bag,upper
296,5/22/2023 17:00,62.769,17.09388889,45,Thorndyke,Flip bag,upper
297,5/22/2023 17:15,61.054,16.14111111,41,Thorndyke,Flip bag,upper
298,5/22/2023 17:30,60.024,15.56888889,31,Thorndyke,Flip bag,upper
299,5/22/2023 17:45,59.337,15.18722222,29,Thorndyke,Flip bag,upper
300,5/22/2023 18:00,58.647,14.80388889,24,Thorndyke,Flip bag,upper
301,5/22/2023 18:15,58.303,14.61277778,21,Thorndyke,Flip bag,upper
302,5/22/2023 18:30,56.75,13.75,20,Thorndyke,Flip bag,upper
303,5/22/2023 18:45,54.842,12.69,12,Thorndyke,Flip bag,upper
304,5/22/2023 19:00,55.189,12.88277778,11,Thorndyke,Flip bag,upper
305,5/22/2023 19:15,54.495,12.49722222,5,Thorndyke,Flip bag,upper
306,5/22/2023 19:30,54.669,12.59388889,4,Thorndyke,Flip bag,upper
307,5/22/2023 19:45,55.017,12.78722222,3,Thorndyke,Flip bag,upper
308,5/22/2023 20:00,54.842,12.69,3,Thorndyke,Flip bag,upper
309,5/22/2023 20:15,54.669,12.59388889,2,Thorndyke,Flip bag,upper
310,5/22/2023 20:30,54.495,12.49722222,0,Thorndyke,Flip bag,upper
311,5/22/2023 20:45,54.322,12.40111111,0,Thorndyke,Flip bag,upper
312,5/22/2023 21:00,53.798,12.11,0,Thorndyke,Flip bag,upper
313,5/22/2023 21:15,53.449,11.91611111,0,Thorndyke,Flip bag,upper
314,5/22/2023 21:30,52.925,11.625,0,Thorndyke,Flip bag,upper
315,5/22/2023 21:45,52.05,11.13888889,0,Thorndyke,Flip bag,upper
316,5/22/2023 22:00,51.699,10.94388889,0,Thorndyke,Flip bag,upper
317,5/22/2023 22:15,51.523,10.84611111,0,Thorndyke,Flip bag,upper
318,5/22/2023 22:30,51.346,10.74777778,0,Thorndyke,Flip bag,upper
319,5/22/2023 22:45,51.172,10.65111111,0,Thorndyke,Flip bag,upper
320,5/22/2023 23:00,51.172,10.65111111,0,Thorndyke,Flip bag,upper
321,5/22/2023 23:15,51.523,10.84611111,0,Thorndyke,Flip bag,upper
322,5/22/2023 23:30,51.699,10.94388889,0,Thorndyke,Flip bag,upper
323,5/22/2023 23:45,53.449,11.91611111,0,Thorndyke,Flip bag,upper
324,5/23/2023 0:00,53.973,12.20722222,0,Thorndyke,Flip bag,upper
325,5/23/2023 0:15,54.322,12.40111111,0,Thorndyke,Flip bag,upper
326,5/23/2023 0:30,54.495,12.49722222,0,Thorndyke,Flip bag,upper
327,5/23/2023 0:45,54.495,12.49722222,0,Thorndyke,Flip bag,upper
328,5/23/2023 1:00,54.669,12.59388889,0,Thorndyke,Flip bag,upper
329,5/23/2023 1:15,54.669,12.59388889,0,Thorndyke,Flip bag,upper
330,5/23/2023 1:30,54.669,12.59388889,0,Thorndyke,Flip bag,upper
331,5/23/2023 1:45,54.669,12.59388889,0,Thorndyke,Flip bag,upper
332,5/23/2023 2:00,54.669,12.59388889,0,Thorndyke,Flip bag,upper
333,5/23/2023 2:15,54.669,12.59388889,0,Thorndyke,Flip bag,upper
334,5/23/2023 2:30,54.669,12.59388889,0,Thorndyke,Flip bag,upper
335,5/23/2023 2:45,54.669,12.59388889,0,Thorndyke,Flip bag,upper
336,5/23/2023 3:00,54.669,12.59388889,0,Thorndyke,Flip bag,upper
337,5/23/2023 3:15,54.495,12.49722222,0,Thorndyke,Flip bag,upper
338,5/23/2023 3:30,54.495,12.49722222,0,Thorndyke,Flip bag,upper
339,5/23/2023 3:45,54.495,12.49722222,0,Thorndyke,Flip bag,upper
340,5/23/2023 4:00,54.495,12.49722222,0,Thorndyke,Flip bag,upper
